,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,
0,1,-0.001088217,0.005303063,0.003285683,0.001114184,0.00191994,0.005433335,0.002390974,0.005249462,-0.002290711,0.000792237,0.002511027,-0.001063572,-0.002068568,-0.005013604,-0.001262169,0.001416232,-0.001968498,0.004207753,0.000456081,-0.000769937,0.001020564,0.001162995,-0.000553104,0.003854232,0.001154307,0.004540583,0.000987189,0.001677212,-0.00135975,0.003022347,-0.002019661,0.000809458,-0.002730659,-0.003718994,0.0017937,-0.002318066,-4.26E-05,-7.55E-05,-0.001469357,0.005965425,0.001403418,0.000162713,0.002644257,-0.001866057,-0.002152445,-0.00042381,0.003682527,0.003449084,4.20E-05,-0.00458964,0.001442146,0.002411713,-0.000153479,-0.000386546,-0.00177964,-0.000102061,-0.00482593,-0.001840169,-0.001348715,0.002593237,-0.002538196,0.00032313,-0.001781918,-0.0020173,0.003397028,-0.000375608,0.003471268,0.005053128,-0.001461709,0.000532,0.001589161,-0.003945835,-0.001132763,0.005248908,0.000674644,-0.005411604,-1.20E-05,0.001311516,0.002809784,-0.001690796,-0.004795345,-0.001371717,-0.000994546,-0.000222696,0.00208183,-0.002062334,0.000120422,-0.003684563,0.002103707,-0.005610333,-0.001068466,0.000779342,-0.00012631,0.000735798,0.000292364,0.002873406,-0.00304728,-0.000702394,0.003307415,-0.000343209,0.001407585,0.001535223,-0.002199631,0.000208312,-0.000482008,0.003667288,-0.004871242,-0.001341586,-0.003866575,0.005387376,0.002094896,0.001038808,-0.002009798,0.001436619,0.000449782,-0.004442401,-0.001601209,0.001945942,-0.002516331,0.000448143,-0.00333401,-0.001447539,-0.00775802,-0.001866475,0.001344617,-0.004521924,-0.005131836,-0.001135501,-0.002274942,0.000363482,-0.002816254,0.00200222,0.002029896,0.001821293,0.004048692,0.001071517,-0.001381992,-0.001493454,-0.006897217,0.00213169,-0.00176071,-0.003339506,0.001313269,0.00623407,0.001725849,0.002367944,0.001724151,-0.002032845,-0.004847112,-0.000254661,0.001033236,-0.00058171,0.000623468,-0.002738453,0.001603669,-0.002380177,0.001907525,-0.001011895,-1.15E-05,-0.003295465,-0.004052527,0.001188265,2.08E-05,0.000159881,-0.002198255,-0.005883478,0.002089888,0.001505068,-0.003451473,0.003525329,0.000574487,-0.004480915,0.001739636,-0.001140994,-0.000317126,0.002484301,0.001168008,0.002501888,0.004561824,0.001549604,0.000897592,-0.002145328,-0.002204618,-0.001301114,0.002376774,0.000949476,0.001606828,0.002807758,-0.000127847,0.002030542,-0.000859569,-0.006067709,0.002465036,-0.000505758,0.001836677,0.004397414,0.000127703,-0.005669298,0.003238064,
1,-0.001088217,1,0.004210655,-0.000211759,0.000553899,-0.001114381,0.003237025,0.002235478,0.00380766,-0.000251831,0.00200727,0.004909583,-0.001059989,-0.000803417,-0.001406786,0.004623874,-0.002701429,-0.00091594,-0.000773222,0.001481559,-0.001674573,1.55E-05,0.000833421,0.004224608,0.001651231,0.001505797,0.004894266,-0.00472193,-0.00147004,0.005656022,-0.00254467,-0.002482616,0.0030318,0.001578851,-0.002693417,0.003859524,-0.003389933,0.00053537,0.000668823,-0.000880219,0.002109423,0.001656428,0.001887367,-0.001449932,-0.006319588,-0.003382695,-0.002583509,0.005160817,6.22E-05,0.003574304,0.000634404,0.003199042,0.002342054,0.004899684,-0.00434045,0.000309506,0.000830199,0.003299753,-0.003708117,0.000168586,0.000599844,0.000989911,0.000463393,0.002800354,-0.002401109,-0.000568102,0.002521702,0.001163586,-0.001888639,0.000193024,0.004348003,0.000807287,0.000487501,0.001078858,0.001427576,-0.00377353,-0.002276897,-0.00322285,0.001057821,0.000544478,-0.00769542,-0.001705081,0.003949501,0.002381291,0.000713869,-0.002123043,-0.00317973,-0.001226723,-0.00267501,0.003012141,-0.001433975,0.000842186,0.00075786,-0.005670328,0.003024251,-0.002273595,0.000587373,0.00067839,0.00300233,0.004102554,0.000470249,-0.001990794,-0.000569747,0.000885815,-0.001283602,0.001963673,0.001891293,-0.002066782,-0.001350127,-0.000912725,0.002416462,0.001573781,0.000342616,-0.000839509,0.001925594,-0.006635668,-0.002254358,-0.00428573,-0.001236872,-0.000295742,-0.000918903,-0.000207279,-0.003560359,-0.002867691,-0.001893683,0.001236665,0.000888862,7.47E-05,-0.002943191,-0.003209048,0.001131098,-0.001523756,0.000585771,0.001312812,-0.000312283,0.003167835,-0.000165347,0.001746746,0.004047474,0.00098928,-0.001494528,-0.004053121,0.001412885,-0.000925343,0.001364439,0.00307377,-0.004194832,0.003266935,-0.000434816,-0.001870034,0.000430873,-0.000973487,0.001374008,-0.000937958,0.000164692,0.000214697,-0.005532902,0.000670957,0.002606194,-0.002041377,0.000250982,-0.000711736,-0.001286232,0.003247942,0.00365926,0.002218172,-0.00662749,-0.004154883,0.001964169,-0.001518396,-0.000257705,0.003720739,-0.003040822,0.0025941,-0.00366445,0.001882829,-0.001686157,0.002828398,-0.002364856,-0.000207043,0.003348598,-0.00051366,0.00144154,0.001040512,-0.00066803,0.002478618,0.002370455,-0.000707985,-0.001951175,0.006496823,0.005447077,0.003631785,-0.002648323,0.0024672,-0.002630968,-0.001302801,-0.000439662,-0.003863017,-0.004923939,0.002329123,
2,0.005303063,0.004210655,1,0.000837133,0.000358317,0.000631744,-0.000583781,-0.000999335,0.002926077,-0.000909317,-0.000810522,0.005344877,-0.001675866,-0.007661171,-0.00166602,0.003175397,-0.000789344,0.000646439,0.002784767,0.001757657,0.002278458,-0.005900354,0.000573068,0.002077606,0.000829186,-0.00214717,0.006273102,0.000652958,4.72E-05,0.00018941,0.0021116,-0.002979009,0.004813057,0.00125756,-0.003654948,0.005516227,0.00322149,-0.001051107,-0.000446872,0.001011029,0.000696592,0.000949665,-0.004150505,-0.004706756,0.002233299,0.001051573,0.003026026,0.002286464,-0.002247507,0.001186589,-0.000301659,-0.00145253,0.001358217,0.000978729,-0.004451335,0.002601522,-0.001973412,0.003032824,-0.003797802,0.00347801,-0.000413455,-0.00028719,0.001774012,0.002118112,-0.004885479,-0.001158105,-0.002233049,-0.00147775,-0.000212172,-0.000257596,0.000733643,0.002600269,-0.001213665,0.004913811,0.00239482,0.002065587,-0.006258809,-0.005126666,0.002388317,0.003431388,-0.007701456,-0.002366729,0.002805827,-0.000938452,-0.000225686,-0.003069664,-0.003673605,-0.004312747,0.00192092,0.002221943,0.001785707,0.00333627,-0.002611152,-0.005372919,-0.001978593,0.002315396,0.003661909,-0.002085139,-0.001190893,0.005698562,-0.000527816,0.000826757,-9.90E-05,0.000556653,-0.000837473,0.002157022,0.000952267,-0.005294122,-0.000826882,-0.00086937,0.00404372,0.00231296,0.007033637,0.003615431,-0.003211805,-0.002262355,-0.000343172,0.002082879,0.000657397,0.00205461,-0.003869531,-0.00072111,-0.003694368,-0.003527673,0.001156857,0.001030254,0.003780928,0.000861278,0.003084193,-0.002361257,0.006661883,0.001289074,-0.001463555,-0.000844034,0.000931491,0.001327836,-0.001240905,-0.000345968,0.001213261,-0.002186041,0.002819533,-0.002100991,-0.000365193,0.00088223,0.001366196,0.000700962,-0.003909981,0.002357591,0.000920527,-0.004573216,-0.001217021,-0.003416262,-0.00098762,-0.003498015,-0.00448434,0.003433017,-0.002342649,0.000457815,0.000686947,-0.000777889,0.001187538,0.003070333,0.005461629,-0.00063348,5.22E-05,-0.003196526,-0.00534645,-0.000220773,0.003387385,-0.003439169,0.002917585,0.000312027,0.002000362,0.000809362,-0.005488937,-0.001196398,-0.00037393,-0.003702203,-0.003034413,0.000122472,0.001686478,-0.002393601,-0.001255788,0.001764495,0.002699092,0.003675144,-0.001947768,0.002655042,-9.93E-05,0.002346894,0.000918036,0.001846653,-0.003381951,0.000815422,0.002241222,-0.001688093,0.00337806,0.000439881,-0.001102952,0.00387658,
3,0.003285683,-0.000211759,0.000837133,1,-0.000629004,0.00326727,-0.001011986,0.002546815,0.003196912,-0.000402142,-0.001834123,0.000945679,-0.001627768,-0.005773619,0.000859249,0.00284156,0.003031366,0.003603911,0.001032192,-0.001059436,0.00373698,-0.000194114,-0.00295126,0.001350764,-0.001801196,-0.002433484,0.001911351,-0.002301109,-0.003170355,0.000925714,0.004997853,0.002010591,0.001388763,-0.002021385,-0.0016695,0.001722752,-0.000205053,0.000709263,-0.002505639,-0.001155024,0.002330395,0.000143669,-0.001209454,0.00087418,-0.001339852,-0.000278259,0.001692527,0.000440781,0.000177072,5.99E-05,-0.000846172,-0.000561223,-0.001071488,-0.000313477,0.000711877,-0.000851792,-0.00172787,-0.001617179,-0.000443303,-0.002303706,0.002597783,-0.002839296,-0.000402129,0.001590034,-0.002248615,-0.002643309,0.000246223,0.000363933,0.002511128,-0.001725823,-0.001821521,-0.002634507,-0.000221855,-0.00127565,-0.003443242,-0.000730217,0.00059959,-0.00063365,-0.003000249,-0.000296966,-0.002073513,-0.002537987,0.00015754,-0.001344581,0.002483793,-0.000570281,-0.002016941,-0.002971187,0.003327295,0.004593538,-0.00049254,0.00423775,0.000479669,-0.0016025,-0.001818361,0.001642145,0.000321484,0.002212324,-0.000954739,0.000321098,-0.003807322,0.002067451,-0.002241296,-0.00145983,-0.000105391,0.003533193,0.000804845,0.001187705,0.001380484,-0.000212007,-0.002658479,0.000755755,-0.002722443,0.002305872,0.005223878,-0.002369252,-0.000533982,-0.001917082,0.001076918,6.86E-05,0.004600963,0.001456553,0.00242001,0.00011448,0.00011824,9.59E-05,-0.001459043,0.001115606,0.001764153,-0.004428898,0.001286896,-0.002921449,-0.000989158,0.003449946,-0.000939756,-0.001366307,0.001156021,0.001540109,-0.001900659,0.00414713,-0.000830515,-0.002827351,0.001541257,0.001346229,-0.000909106,0.000430025,-0.007179748,-0.002433005,-0.00268148,-0.001318179,-0.003541012,-0.000911225,0.000877236,-0.003179527,0.003675381,-4.11E-05,-0.001784802,-0.002496112,-0.001001953,5.15E-05,0.001685004,0.00015079,-0.002283587,0.001277425,-0.00238134,-0.002664186,0.002454981,-0.000133256,-0.000269068,0.00144688,-0.003669455,0.000711212,-0.000694906,3.30E-05,-0.00180342,0.000671272,0.001951348,-0.002428469,0.002907941,-0.000378181,-0.003535513,-8.29E-05,0.00099147,0.003716544,-0.000987151,-0.001389432,0.004040428,-2.49E-05,0.000762323,-0.000974783,0.000368772,0.002599822,-0.001218649,-0.001807837,-0.001143769,0.001363558,-0.002877758,0.001628575,-0.001946726,1.85E-05,
4,0.001114184,0.000553899,0.000358317,-0.000629004,1,-0.000724887,-1.13E-05,0.004372499,0.000474858,-0.000644756,-0.003482778,0.000316367,0.000227809,0.002638545,-0.001720575,-0.000126909,0.001002972,-0.000837943,0.000818016,0.000395092,0.000874011,-0.000226913,-0.003144735,0.002784201,0.003914846,0.00232061,0.001370019,-0.001591672,0.000535959,0.003133387,0.001527549,0.000308971,-0.001092511,0.000545247,0.001981825,-0.0012486,0.00151136,0.000106603,7.71E-05,-0.002716696,-0.000488111,0.002390005,-0.004325705,0.001428915,0.000628985,-0.002608508,-0.003153539,0.000810401,-0.001466847,-0.001540536,-0.001725378,-0.001619665,0.003327297,-0.00252329,-0.000925492,-0.000728554,-0.002771868,-0.002963221,-0.00181546,0.001626506,0.002831199,-0.00278239,-0.000318413,-0.001043978,0.001613515,0.005161332,-0.003342904,-0.000774219,-0.00032035,0.002469779,-0.00058887,-0.001616554,0.001607955,0.003037758,0.000524459,-0.001419292,0.003663033,0.002900066,0.002754796,0.003034741,-0.001112186,0.001442152,-0.000305842,-0.000909027,0.004112172,0.000108947,0.001019218,-0.002670574,0.000348699,-0.001320289,0.00216211,0.001086317,0.00114175,-0.00174606,0.001176281,0.001237007,-0.003934304,0.000633821,0.002707548,-0.000242289,-0.000339579,-0.001870353,-0.000952521,-0.003282493,0.001078971,0.003113997,-0.000793896,0.001172583,-0.003212891,-0.0009354,0.000886264,-0.001177713,-0.002482604,-0.001057498,0.003969106,-0.003898235,-0.002553718,-0.001019224,0.001416458,0.003753231,-0.001723334,0.001353429,-0.00190528,-0.000613475,-0.002129187,-0.000348294,0.000288102,0.001599943,0.005002058,0.001048468,-0.002775385,0.000696957,0.001163716,-0.002274691,-0.001284666,-0.001561231,0.000119847,-0.003559405,0.001994765,0.004719689,0.00292158,0.003965868,-0.003042731,0.003549913,-0.00225982,0.001502139,0.000344362,-0.003106545,0.000337569,-0.001284028,-0.002346029,-0.000723141,-3.46E-05,0.001780551,-0.004711641,0.001459414,-0.005011958,0.003657793,-0.002493403,0.003590279,0.001155736,0.000752624,0.001728434,-8.84E-05,0.002559119,-0.003271784,-0.003890874,-0.001463083,-0.001909816,-0.001501657,0.000487793,-0.007169408,5.10E-05,-0.001295637,-0.000441397,0.00157401,0.001300218,-0.001994993,-0.000209415,-0.000296408,-0.002432252,-0.002834528,0.000371049,-0.002127145,-0.004399611,0.001147099,0.001094898,0.002073316,0.001007412,0.002645603,0.001282163,0.004381245,0.00346627,0.000419479,0.000299032,0.003776968,0.000335114,0.000438988,-0.001818589,-0.001331935,
5,0.00191994,-0.001114381,0.000631744,0.00326727,-0.000724887,1,0.002639223,-0.001056411,-7.76E-05,-0.005170216,0.000269292,-0.001546419,0.000437178,-0.002407946,-0.000568322,0.002954841,-0.000302472,-0.001980903,0.000415988,0.000858382,9.81E-05,-0.004036662,0.000586611,0.00119029,9.87E-05,-0.00364392,0.002971643,0.003418742,0.000156483,0.002948792,-0.003127355,0.00555324,0.001630608,-0.000114491,-0.005557487,0.001815932,-0.004511381,0.002567142,0.001709904,0.000668851,0.004132716,0.0055662,0.002180793,0.000779628,0.001259143,0.000673488,0.005568492,0.001083127,-0.001418501,0.000914674,-0.003457935,-0.003050705,0.002362331,0.000689297,0.003695044,0.001419711,0.000579657,0.003351291,0.001210113,0.002893988,0.003033392,0.005320007,0.004379905,0.000488839,-0.000332847,-0.000360671,-0.003691646,0.002597314,-0.001274803,-0.001716469,0.000360425,-0.001478057,0.00121421,0.000886394,0.00307478,-0.00460262,-0.0030031,0.001178114,0.003678539,-0.001668159,0.000391888,0.001142931,0.002329308,-0.003453413,-0.003184968,0.000610413,-0.00014037,0.002615067,-0.002635213,-0.000407497,0.001444252,0.003437624,0.002782561,-0.001489651,0.002912854,0.001242759,-0.000732076,0.002444528,0.001955258,-0.003571018,-0.000571757,0.002109255,0.00117618,0.000179825,-0.002869775,-0.001602881,0.002870969,-0.001677377,0.000127762,0.000575798,0.001284616,0.002541865,-0.001288302,-0.000345446,0.001411054,-0.00209455,0.001477502,0.000959965,-0.000938778,0.005047534,-0.001285934,-0.000349554,-0.001928403,-0.000324579,-0.002610565,0.001139796,-0.002557293,0.001217284,-0.000869381,-0.000293769,-0.002398337,0.001868516,-0.002469663,-0.000985552,-0.000804972,0.001098879,0.001290149,-0.00129321,0.000969861,0.000670149,0.000250335,0.001652058,0.000333175,-0.001643312,0.002098393,-0.000378323,-0.002266991,0.001697482,-0.001287602,-2.43E-06,0.000457598,-0.003502857,0.000219438,-0.002367575,-0.003187583,-0.000427393,-0.00276993,0.000432096,0.000576066,0.003369027,-0.001886726,-0.001483115,-0.000274513,-0.003104906,0.000993748,-6.45E-05,1.73E-05,0.001430714,0.004321985,-0.002368336,0.003393495,-0.002944271,-0.004625736,0.002435971,-0.001166817,0.003501991,-0.002232159,-0.001631596,0.000535666,-0.006070411,-0.000503981,-0.001258135,0.001185573,0.002414905,0.002580777,-0.002413842,-0.000623033,-0.001720536,-3.63E-05,0.003332582,0.000987686,-0.000172895,0.001584194,-0.00151731,-0.002747898,-0.001795511,0.002744553,0.000622009,-0.000618252,0.002503276,
6,0.005433335,0.003237025,-0.000583781,-0.001011986,-1.13E-05,0.002639223,1,-0.00203709,-0.001782004,-0.005138444,0.002183796,-0.001774645,-0.002973917,-0.004770318,-0.003754771,0.002602278,0.002669206,0.000251886,0.00172039,0.000719307,-0.004115987,-0.004408312,0.000806645,-0.004104532,0.003072456,-0.000669318,0.003635413,0.002086674,0.001204028,-0.002654649,-0.000823193,-0.00357121,0.001802129,-0.000677044,-0.003545364,0.001171923,0.002330809,0.001265188,-0.003858774,0.001145836,0.000663925,-0.000748804,0.002955445,-0.00330958,-0.005333618,-0.002765548,-0.00077761,0.001194153,-0.002232153,0.002298773,-0.000881479,0.00333115,0.001080741,0.00239812,-0.00162324,-0.001983905,-0.002760963,-0.000321407,0.005130854,-0.001673046,0.001698662,0.002916888,0.001846669,-0.004350169,0.001050513,0.00218303,0.001995743,0.002785974,0.000161785,0.003474322,0.002424603,0.006612407,-0.000741686,-0.001874726,-0.002076901,-0.000635409,-0.003089899,-0.002200309,0.005023916,0.003470951,-0.008437156,-0.002028273,0.005166023,-0.002928652,-0.000575102,0.000649295,-0.005662519,-0.000404954,-0.001146787,0.001597723,0.004851445,0.00293643,-0.004170275,-0.00242917,0.000470027,0.001565776,0.000234811,0.004299631,0.002305121,0.004065315,0.003518692,-2.72E-05,-0.003608532,0.001567162,0.000472047,-0.000984124,0.004640935,-0.001194228,-0.002295339,-0.001443348,0.001451538,0.002617553,0.000349808,-0.002539703,0.002078484,-0.004123665,-0.000732695,-0.002634312,0.003067965,0.000119277,-0.000782422,-0.0018392,-0.000377638,-0.006430374,0.001381156,0.001076675,0.000962553,-0.002329587,0.002195694,0.001959078,0.002375834,0.000352999,-0.00212855,0.001993326,-0.000557017,0.002792529,0.000519385,0.0021022,-0.000756335,-0.004460659,-0.000997364,-0.000209277,-0.000911107,-0.002095404,0.003982562,0.000806221,-0.002465346,-0.003939423,-0.006096319,-0.003952898,0.002524041,0.002061159,-0.000604491,0.001275214,-0.001054211,0.001280596,-0.002719558,0.008260014,0.001599571,-0.000903831,0.002637757,-0.001098524,0.001721413,0.005306664,0.001648077,0.002125111,-0.002962784,0.003040169,0.001223347,-0.003710242,0.001743547,0.002325537,0.000754031,-0.000400431,-0.004927329,0.000628853,0.002518091,-0.000533373,-1.69E-05,-0.000887481,-0.000788223,0.000193333,-0.000223719,0.000502159,0.003368361,0.001024751,-0.003854121,-0.000413456,-0.002964636,-0.002709949,-0.00012085,0.004783678,-0.001606383,0.001421033,-0.001112732,0.000758334,0.005574819,-0.00287574,-0.00186531,0.006366811,
7,0.002390974,0.002235478,-0.000999335,0.002546815,0.004372499,-0.001056411,-0.00203709,1,0.000706749,0.00364,0.000235233,0.001242396,0.002276451,0.003038521,-0.000162248,0.000136111,0.001718182,-0.001858962,0.000111386,0.004617965,-0.001659064,-0.000546015,-0.001787163,0.002784296,-0.000853366,-0.000480081,-0.002473907,0.001288088,0.003002621,-0.002663127,0.000881225,0.002349167,-0.000788208,0.002308699,0.005060427,-0.00041723,-0.000877787,-0.002274958,0.002471652,0.000500182,-0.000810015,-0.000504128,0.0023494,-0.000932742,-0.005138692,-0.003436883,0.000698046,-0.000598634,0.000816721,-0.002453266,-0.001846534,0.000475279,-0.005839778,-0.001003679,-0.002313195,0.000695501,-0.002525718,0.000976559,-0.000808584,-0.001867295,0.000530914,-0.001987339,0.001066538,-0.00057446,0.001643593,-0.000860303,-0.001046192,-0.002180229,0.003244579,0.000893776,0.001952983,0.002171309,0.000722559,-0.002527311,-0.000168918,-0.00096619,0.001398048,0.000487857,-0.003240782,0.000415883,0.000298813,0.001306323,0.001452208,-0.00222876,0.00050979,0.003273214,-0.000482759,2.99E-05,-0.001244243,0.003694941,0.001799837,0.000548176,-0.001309774,0.001399116,0.000666143,0.000281009,-0.00030804,-0.000914632,0.004095888,0.000963891,-0.001570184,-0.001795943,-0.002319869,-0.000456061,0.000478883,-0.001167335,-0.0001445,-0.003328022,-0.000727274,0.001010858,0.000168483,5.24E-05,-0.000359758,-0.00070751,-6.77E-06,-0.001193448,0.000206335,-0.001704154,0.002402798,-0.000813779,-0.000625118,-0.001135047,0.000227556,0.001822351,0.005248261,-0.003833137,0.000835003,-0.001338646,0.001677136,0.001798643,-0.002208684,0.000602837,0.001775278,-0.004055089,0.002905891,0.001208669,-0.002634847,0.000797622,-0.004622024,0.001219398,0.003003617,0.002705863,-0.00359817,0.001310152,0.000875153,-0.001976981,0.000832696,-0.000848498,0.000594237,-0.00237198,-0.001553291,-0.002613122,0.001981331,0.000885555,-5.28E-05,-0.0018439,-0.00256067,-0.003233585,-0.003025606,-0.000688814,-0.002126881,-0.000679446,0.003273848,-0.000867412,-0.000467066,0.000335085,-0.000290753,0.002513665,-0.000973625,-0.000474619,-0.002778651,-0.002835572,0.001694636,-0.000228539,-0.003344563,0.000562172,0.000555124,0.001678161,0.00151864,-0.001124236,0.000686509,0.002849203,0.002547906,0.003798674,-0.00165112,0.002204631,-0.001634983,-0.000223738,0.000364306,0.004411243,-0.000629084,-0.002778438,0.0017972,0.002665671,-0.000329822,0.001979765,0.001064165,0.002821034,0.000203471,-0.001421628,
8,0.005249462,0.00380766,0.002926077,0.003196912,0.000474858,-7.76E-05,-0.001782004,0.000706749,1,-0.00056875,-0.000618799,-0.001592399,-0.003865002,-0.002430222,0.001330696,0.003838451,-0.000247405,0.002929087,-0.000606073,-0.000216477,-0.001929987,-0.002601169,0.004246388,0.001533713,0.001318591,0.004686631,0.001825444,0.000597261,0.004811112,-0.000926971,0.00078129,-0.000232622,-0.001188381,-0.001673055,0.0032525,0.003546827,-0.001009074,-0.002549001,0.000773544,-0.000854613,-0.004163474,-1.74E-05,-0.002709146,-0.002161765,0.001961308,0.000562031,0.001317951,0.001045773,0.002348433,0.000673476,-0.000500033,0.003284957,0.001092968,-0.001666764,-0.003904237,0.001038929,-0.000388338,0.000668634,-0.001031953,-0.003596934,0.001178499,-0.000194171,-0.002579938,-0.000677617,-0.00011681,3.05E-05,-0.000655335,-0.002553035,0.002009903,-0.00231378,0.001931362,-0.000478291,0.000452359,-0.000197364,0.001219363,-0.000692004,-0.001137564,0.002003292,0.003914166,-0.001074973,-0.00120172,-0.002426718,-0.000473568,-0.000311761,-0.003239115,0.001493782,-0.00159625,0.001260788,-0.001270482,0.0030326,0.001201086,8.91E-05,-0.004493026,-0.001597199,0.002101805,0.001628818,0.00063224,0.002123228,0.00219681,0.001312791,-0.001021245,-0.00381638,-0.001271604,-0.003904023,-0.00159156,-0.002396437,0.003635593,-0.001607398,-0.004054488,-0.001243322,-0.000875779,-0.000888748,-0.003294885,0.001179548,-0.0015159,0.000713973,0.003516527,-0.001159119,0.004625207,0.000962876,-0.002225027,-0.000111069,-0.001644829,-0.000785906,-0.000946252,-0.000189881,-0.000612709,-0.003124999,0.000393725,-0.002216974,-0.001858795,-0.001332377,-0.002004896,0.002644298,0.001613352,0.005131818,0.001744523,0.000591061,0.003241796,0.002253088,0.002748979,-0.000681203,-0.000785386,0.002716474,0.000447486,-0.00188583,-0.00386823,0.00020166,-0.001624274,-0.000702116,-0.004804383,0.004077221,0.000477148,0.002445869,-0.001264935,0.001247333,0.000652776,0.001097788,-0.002300278,-0.005638187,-0.000622781,0.000625111,-0.001408809,0.002423268,-0.002394159,0.000535546,-0.001657182,0.00187852,-0.001417583,-0.001039249,0.002202201,0.001231547,-0.005590127,0.000959261,-0.001814612,-0.000453521,0.002347873,-0.003392332,0.00072015,0.001424918,1.90E-05,-1.99E-05,0.000162932,0.001922041,0.002484544,-0.003133127,-0.005616395,-0.002603254,0.00196308,-0.000357017,0.002668085,-0.001027543,-0.000649018,0.00047766,0.001563755,0.000675713,-0.00367042,-0.004135341,0.002146885,0.001141875,
9,-0.002290711,-0.000251831,-0.000909317,-0.000402142,-0.000644756,-0.005170216,-0.005138444,0.00364,-0.00056875,1,0.001625148,-0.0032061,0.001978076,-0.000248078,0.002261247,-0.006068425,-0.001963568,0.000800873,-0.000570836,-0.000947135,-0.002518394,0.00106057,-0.005639353,0.0021997,-0.004592873,0.003723087,-0.002789018,-0.000153485,-0.002731101,-0.001200835,0.000780705,0.002093094,-0.002559458,0.0036069,0.002536993,-0.001113118,0.00175708,-0.001963374,0.001989431,-0.001126599,-0.001310075,0.0011138,0.000439509,0.002931536,0.000808221,-2.99E-05,-0.003246524,0.005752339,-0.004208901,-0.004461076,-0.000895659,-0.002599587,-0.004628801,-0.002072355,-0.002507723,0.002089615,-0.000820917,-0.000114064,-0.000447041,0.004835603,-0.000275128,0.000556963,0.001003669,0.004464055,0.002560364,-0.003774965,-0.000270163,-0.00294702,0.001217648,-0.003705105,-0.001224186,0.000138333,0.000598949,-0.000405562,0.000136149,0.003101794,-0.000754795,0.001680905,-0.002558748,0.002831551,0.002451128,0.000194699,0.00152819,-0.000296856,-0.005022644,-0.001171435,0.00035655,0.000148042,0.002982802,0.001381074,-0.003229134,-0.002427266,0.002192904,-0.001360118,-0.006632857,-0.00147489,0.002257434,0.000172581,0.006027336,-0.002503442,-0.003023259,0.000802834,0.001530577,-0.000318566,-0.002634179,0.000590731,-0.002171783,0.003848716,0.001766697,0.001468252,-0.000552659,-0.002113001,-0.006286686,0.000662454,0.001945888,0.000500744,0.00118963,0.000754518,-0.003311287,-0.001902023,0.000807896,0.00053786,0.002031299,0.00300995,4.39E-05,0.001402803,0.001765236,0.002970535,-0.002125964,0.001423161,-0.005095102,0.004380144,0.00207266,-0.000996862,-0.001030764,0.000417117,-0.004180022,-0.005077302,-0.00431922,0.001635975,-0.001831182,-0.001537941,-2.31E-05,0.005584176,-0.003883949,-0.000990713,-0.00114471,-0.00142038,0.004236576,0.003438737,0.0004094,-0.001007886,-0.001091817,0.00034509,0.0017444,0.003464724,-0.00220629,-0.001223349,-0.001367617,0.000588391,0.002139055,-0.000242316,-0.001953853,-0.000285142,0.00049382,0.003753194,0.004473857,-0.000126607,1.67E-06,0.000812379,-0.000119815,0.004040941,-0.000812663,-0.004777354,0.00062973,-0.002316307,0.002685502,-0.001196626,0.001472844,-0.001771205,0.000493674,-0.00315787,0.00254616,-0.000597394,-0.004437088,-0.00076643,0.000444308,0.002140484,0.003143162,0.000380122,-3.23E-05,-0.001818591,0.000117201,-0.001710935,0.003091692,-0.000564349,-0.00053625,0.004204367,0.003122513,0.000960874,
